State,County,Offense Category,count,State_Upper,County_Upper,state_name,county_name,fips
Texas,TARRANT,Robbery,2326,TEXAS,TARRANT,TEXAS,TARRANT,48439
Texas,TARRANT,Sex Offenses,4194,TEXAS,TARRANT,TEXAS,TARRANT,48439
Texas,TARRANT,"Sex Offenses, Non-forcible",25,TEXAS,TARRANT,TEXAS,TARRANT,48439
Texas,TARRANT,Stolen Property Offenses,113,TEXAS,TARRANT,TEXAS,TARRANT,48439
Texas,TAYLOR,Arson,3,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Assault Offenses,610,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Bribery,1,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Burglary/Breaking & Entering,97,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Counterfeiting/Forgery,4,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Destruction/Damage/Vandalism of Property,60,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Fraud Offenses,65,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Homicide Offenses,5,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Kidnapping/Abduction,1,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Larceny/Theft Offenses,246,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Motor Vehicle Theft,27,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Robbery,4,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,Sex Offenses,72,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TAYLOR,"Sex Offenses, Non-forcible",4,TEXAS,TAYLOR,TEXAS,TAYLOR,48441
Texas,TERRY,Arson,1,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Assault Offenses,626,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Burglary/Breaking & Entering,15,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Destruction/Damage/Vandalism of Property,14,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Homicide Offenses,1,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Kidnapping/Abduction,3,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Larceny/Theft Offenses,11,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Motor Vehicle Theft,7,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Robbery,8,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Sex Offenses,38,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,"Sex Offenses, Non-forcible",1,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,TERRY,Stolen Property Offenses,1,TEXAS,TERRY,TEXAS,TERRY,48445
Texas,THROCKMORTON,Assault Offenses,22,TEXAS,THROCKMORTON,TEXAS,THROCKMORTON,48447
Texas,THROCKMORTON,Human Trafficking,1,TEXAS,THROCKMORTON,TEXAS,THROCKMORTON,48447
Texas,THROCKMORTON,Sex Offenses,3,TEXAS,THROCKMORTON,TEXAS,THROCKMORTON,48447
Texas,TITUS,Arson,4,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Assault Offenses,1986,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Burglary/Breaking & Entering,45,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Counterfeiting/Forgery,5,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Destruction/Damage/Vandalism of Property,107,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Extortion/Blackmail,1,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Fraud Offenses,81,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Homicide Offenses,6,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Human Trafficking,3,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Kidnapping/Abduction,17,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Larceny/Theft Offenses,158,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Motor Vehicle Theft,23,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Robbery,45,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,Sex Offenses,133,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TITUS,"Sex Offenses, Non-forcible",6,TEXAS,TITUS,TEXAS,TITUS,48449
Texas,TOM GREEN,Arson,10,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Assault Offenses,11245,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Burglary/Breaking & Entering,219,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Counterfeiting/Forgery,37,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Destruction/Damage/Vandalism of Property,694,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Embezzlement,1,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Fraud Offenses,268,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Homicide Offenses,34,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Human Trafficking,1,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Kidnapping/Abduction,130,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Larceny/Theft Offenses,598,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Motor Vehicle Theft,147,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Robbery,124,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,Sex Offenses,373,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TOM GREEN,"Sex Offenses, Non-forcible",17,TEXAS,TOM GREEN,TEXAS,TOM GREEN,48451
Texas,TRAVIS,Arson,7,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Assault Offenses,21115,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Burglary/Breaking & Entering,77,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Counterfeiting/Forgery,4,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Destruction/Damage/Vandalism of Property,619,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Fraud Offenses,43,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Homicide Offenses,42,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Human Trafficking,3,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Kidnapping/Abduction,207,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Larceny/Theft Offenses,317,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Motor Vehicle Theft,39,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Robbery,544,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Sex Offenses,1040,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,"Sex Offenses, Non-forcible",24,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRAVIS,Stolen Property Offenses,1,TEXAS,TRAVIS,TEXAS,TRAVIS,48453
Texas,TRINITY,Arson,4,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Assault Offenses,271,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Burglary/Breaking & Entering,17,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Counterfeiting/Forgery,1,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Destruction/Damage/Vandalism of Property,8,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Fraud Offenses,9,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Kidnapping/Abduction,3,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Larceny/Theft Offenses,9,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Motor Vehicle Theft,10,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Robbery,1,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,Sex Offenses,17,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TRINITY,"Sex Offenses, Non-forcible",9,TEXAS,TRINITY,TEXAS,TRINITY,48455
Texas,TYLER,Assault Offenses,333,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Burglary/Breaking & Entering,15,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Counterfeiting/Forgery,2,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Destruction/Damage/Vandalism of Property,12,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Fraud Offenses,9,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Homicide Offenses,5,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Kidnapping/Abduction,2,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Larceny/Theft Offenses,21,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Motor Vehicle Theft,13,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Robbery,8,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Sex Offenses,27,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,TYLER,Stolen Property Offenses,1,TEXAS,TYLER,TEXAS,TYLER,48457
Texas,UPSHUR,Assault Offenses,1177,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Burglary/Breaking & Entering,7,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Destruction/Damage/Vandalism of Property,17,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Fraud Offenses,2,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Homicide Offenses,14,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Human Trafficking,4,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Kidnapping/Abduction,8,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Larceny/Theft Offenses,4,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Motor Vehicle Theft,2,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Robbery,30,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,Sex Offenses,134,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPSHUR,"Sex Offenses, Non-forcible",10,TEXAS,UPSHUR,TEXAS,UPSHUR,48459
Texas,UPTON,Assault Offenses,59,TEXAS,UPTON,TEXAS,UPTON,48461
Texas,UPTON,Sex Offenses,6,TEXAS,UPTON,TEXAS,UPTON,48461
Texas,UVALDE,Arson,2,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Assault Offenses,1775,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Burglary/Breaking & Entering,45,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Counterfeiting/Forgery,8,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Destruction/Damage/Vandalism of Property,123,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Fraud Offenses,14,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Homicide Offenses,25,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Kidnapping/Abduction,18,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Larceny/Theft Offenses,108,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Motor Vehicle Theft,47,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Robbery,20,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Sex Offenses,96,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,"Sex Offenses, Non-forcible",6,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,UVALDE,Stolen Property Offenses,6,TEXAS,UVALDE,TEXAS,UVALDE,48463
Texas,VAL VERDE,Arson,5,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Assault Offenses,2406,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Burglary/Breaking & Entering,68,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Counterfeiting/Forgery,1,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Destruction/Damage/Vandalism of Property,102,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Fraud Offenses,30,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Homicide Offenses,5,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Kidnapping/Abduction,37,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Larceny/Theft Offenses,84,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Motor Vehicle Theft,15,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Robbery,38,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Sex Offenses,163,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAL VERDE,Stolen Property Offenses,1,TEXAS,VAL VERDE,TEXAS,VAL VERDE,48465
Texas,VAN ZANDT,Arson,3,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Assault Offenses,1194,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Burglary/Breaking & Entering,190,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Counterfeiting/Forgery,15,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Destruction/Damage/Vandalism of Property,143,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Fraud Offenses,49,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Homicide Offenses,11,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Kidnapping/Abduction,6,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Larceny/Theft Offenses,284,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Motor Vehicle Theft,34,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Robbery,22,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Sex Offenses,97,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,"Sex Offenses, Non-forcible",15,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VAN ZANDT,Stolen Property Offenses,4,TEXAS,VAN ZANDT,TEXAS,VAN ZANDT,48467
Texas,VICTORIA,Arson,7,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Assault Offenses,6745,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Burglary/Breaking & Entering,223,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Counterfeiting/Forgery,23,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Destruction/Damage/Vandalism of Property,388,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Fraud Offenses,150,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Homicide Offenses,29,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Human Trafficking,3,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Kidnapping/Abduction,17,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Larceny/Theft Offenses,438,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Motor Vehicle Theft,109,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Robbery,147,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Sex Offenses,347,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,"Sex Offenses, Non-forcible",5,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,VICTORIA,Stolen Property Offenses,22,TEXAS,VICTORIA,TEXAS,VICTORIA,48469
Texas,WALKER,Arson,10,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Assault Offenses,4442,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Burglary/Breaking & Entering,237,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Counterfeiting/Forgery,40,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Destruction/Damage/Vandalism of Property,202,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Embezzlement,1,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Fraud Offenses,103,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Homicide Offenses,18,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Human Trafficking,5,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Kidnapping/Abduction,30,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Larceny/Theft Offenses,437,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Motor Vehicle Theft,103,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Robbery,123,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Sex Offenses,298,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,"Sex Offenses, Non-forcible",5,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALKER,Stolen Property Offenses,5,TEXAS,WALKER,TEXAS,WALKER,48471
Texas,WALLER,Arson,10,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Assault Offenses,2041,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Burglary/Breaking & Entering,93,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Counterfeiting/Forgery,22,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Destruction/Damage/Vandalism of Property,188,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Embezzlement,4,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Extortion/Blackmail,1,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Fraud Offenses,95,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Homicide Offenses,13,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Human Trafficking,1,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Kidnapping/Abduction,17,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Larceny/Theft Offenses,249,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Motor Vehicle Theft,61,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Robbery,59,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Sex Offenses,162,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,"Sex Offenses, Non-forcible",1,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WALLER,Stolen Property Offenses,14,TEXAS,WALLER,TEXAS,WALLER,48473
Texas,WARD,Assault Offenses,618,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Burglary/Breaking & Entering,18,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Counterfeiting/Forgery,1,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Destruction/Damage/Vandalism of Property,9,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Fraud Offenses,4,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Homicide Offenses,3,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Kidnapping/Abduction,3,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Larceny/Theft Offenses,12,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Motor Vehicle Theft,6,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Robbery,11,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,Sex Offenses,67,TEXAS,WARD,TEXAS,WARD,48475
Texas,WARD,"Sex Offenses, Non-forcible",8,TEXAS,WARD,TEXAS,WARD,48475
Texas,WASHINGTON,Assault Offenses,2009,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Burglary/Breaking & Entering,10,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Counterfeiting/Forgery,2,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Destruction/Damage/Vandalism of Property,36,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Fraud Offenses,9,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Homicide Offenses,1,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Kidnapping/Abduction,24,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Larceny/Theft Offenses,23,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Motor Vehicle Theft,5,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Robbery,18,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,Sex Offenses,93,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WASHINGTON,"Sex Offenses, Non-forcible",8,TEXAS,WASHINGTON,TEXAS,WASHINGTON,48477
Texas,WEBB,Arson,31,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Assault Offenses,16184,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Bribery,6,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Burglary/Breaking & Entering,537,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Counterfeiting/Forgery,51,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Destruction/Damage/Vandalism of Property,1404,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Embezzlement,2,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Fraud Offenses,509,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Homicide Offenses,55,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Human Trafficking,241,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Kidnapping/Abduction,311,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Larceny/Theft Offenses,1668,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Motor Vehicle Theft,352,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Robbery,446,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Sex Offenses,997,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,"Sex Offenses, Non-forcible",15,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WEBB,Stolen Property Offenses,22,TEXAS,WEBB,TEXAS,WEBB,48479
Texas,WHARTON,Arson,8,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Assault Offenses,2720,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Bribery,1,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Burglary/Breaking & Entering,253,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Counterfeiting/Forgery,115,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Destruction/Damage/Vandalism of Property,377,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Fraud Offenses,151,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Homicide Offenses,10,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Kidnapping/Abduction,7,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Larceny/Theft Offenses,736,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Motor Vehicle Theft,153,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Robbery,72,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Sex Offenses,113,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,"Sex Offenses, Non-forcible",11,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHARTON,Stolen Property Offenses,4,TEXAS,WHARTON,TEXAS,WHARTON,48481
Texas,WHEELER,Assault Offenses,88,TEXAS,WHEELER,TEXAS,WHEELER,48483
Texas,WHEELER,Counterfeiting/Forgery,1,TEXAS,WHEELER,TEXAS,WHEELER,48483
Texas,WHEELER,Destruction/Damage/Vandalism of Property,2,TEXAS,WHEELER,TEXAS,WHEELER,48483
Texas,WHEELER,Kidnapping/Abduction,2,TEXAS,WHEELER,TEXAS,WHEELER,48483
Texas,WHEELER,Motor Vehicle Theft,2,TEXAS,WHEELER,TEXAS,WHEELER,48483
Texas,WHEELER,Sex Offenses,17,TEXAS,WHEELER,TEXAS,WHEELER,48483
Texas,WICHITA,Arson,3,TEXAS,WICHITA,TEXAS,WICHITA,48485
Texas,WICHITA,Assault Offenses,6974,TEXAS,WICHITA,TEXAS,WICHITA,48485
Texas,WICHITA,Burglary/Breaking & Entering,144,TEXAS,WICHITA,TEXAS,WICHITA,48485
Texas,WICHITA,Counterfeiting/Forgery,21,TEXAS,WICHITA,TEXAS,WICHITA,48485
Texas,WICHITA,Destruction/Damage/Vandalism of Property,201,TEXAS,WICHITA,TEXAS,WICHITA,48485
Texas,WICHITA,Fraud Offenses,56,TEXAS,WICHITA,TEXAS,WICHITA,48485
Texas,WICHITA,Homicide Offenses,43,TEXAS,WICHITA,TEXAS,WICHITA,48485
Texas,WICHITA,Kidnapping/Abduction,42,TEXAS,WICHITA,TEXAS,WICHITA,48485
Texas,WICHITA,Larceny/Theft Offenses,296,TEXAS,WICHITA,TEXAS,WICHITA,48485
